Eg_target_eV,sigma_g_eV,tau_h_eV_atom,lambda_ox_eV,t0,beta,w_g,w_h,w_ox,w_t,rank_z040_x000,rank_z045_x000,rank_z050_x000,rank_z050_x035
1.3434619900721556,0.11139100576312953,0.0555309853487639,0.3465510490105979,0.9343509877525973,11.929053342629281,1.4249948946504547,0.6356592799454857,1.0361398899792666,1.9600009673378747,2,4,6,125
1.37864901261747,0.23079808853677447,0.03108276652490004,0.547750524282931,0.9358993236377474,17.919655711202644,1.866917597222539,1.7591640362732748,1.5505148407299345,1.3192960965146114,6,3,1,56
1.3360307072109374,0.23635714320296797,0.04641872056773791,0.5084118566102751,0.9231558690420316,3.7080229642628053,1.5363081895437987,1.3241292799128204,1.1926614858574383,0.5160152180222043,4,2,1,77
1.3673312850244705,0.24285216797274653,0.02945170443607787,0.604854254093329,0.908157872557033,26.378227550597956,1.6719995101738803,0.698740291152557,1.599387470812259,1.4520536625502456,6,3,1,56
1.3077805877457496,0.14529053722110438,0.05000066789893278,0.6358407741796815,0.9047393350118383,33.26468553090653,1.2508340969699787,1.0593262103380225,1.5346894313548123,1.5092445320411645,1,2,4,118
1.3437044182390347,0.19558256397533105,0.04382460267345989,0.7188078366952023,0.9565688070521898,27.0912965971115,0.5856624616417875,0.7340328717287075,1.3477742301322286,0.8693592013437816,6,3,1,39
1.399710722564395,0.13162950419099298,0.05252754686871173,0.6453524342329079,0.9417249786213777,7.646287908265056,1.0831223391076041,1.950742556813674,1.8607012208217435,0.7618256388100006,4,2,1,105
1.3062372723066042,0.10122304804584778,0.015133458165893931,0.6218177195169863,0.9618665422171272,13.781826037222103,0.6218426769971865,0.8788004575255907,0.7818624042594947,0.9999089588414172,5,7,13,125
1.3974716587116935,0.2029580853737349,0.05230366475800027,0.7327836294703568,0.9516334763664223,25.350104270308254,1.7982249286206105,1.6513006199246822,1.8918867555824792,1.8364629691641228,6,3,1,68
1.3710266543968497,0.18112869205446716,0.049241217351140246,0.8968378950688387,0.9372293960041256,42.83125057500098,1.3889173040853156,1.2982057031090934,1.8009563815458323,1.1091478714659808,4,2,1,102
1.3320525482906336,0.2398836949892596,0.03235542710050267,0.3718537609086242,0.9652796792753991,30.877251776794445,1.0832610041740955,1.990097825594083,1.0859115274503757,0.9496830530295113,8,4,1,29
1.356382661426909,0.198061809489329,0.056658468222129256,0.8730028172516225,0.9577629243298005,47.81086924279032,0.5496698081111163,0.5140482383069797,1.900419994061191,0.6742160531389693,8,4,1,28
1.3033081706636298,0.24211776767913573,0.017096067747436685,0.633059036795786,0.9353953749036722,4.525103417888569,1.8449606733995778,1.0404285655895371,1.195305707895439,1.2407567453114545,3,2,1,103
1.3560041983548472,0.2098090739241803,0.05097828047919447,0.7736011089553005,0.9058542474975371,29.276267502223046,0.9378397189469856,0.958174583837571,0.5323780047351013,0.6531375754122307,3,2,1,118
1.3452999265005534,0.19263376833202822,0.041679861985131926,0.7383462962900486,0.903714086813434,32.431551660056016,0.8734708737410166,1.0640962358589132,1.3847263658685507,1.0808059212496317,4,2,1,76
1.341038859869769,0.214442998052819,0.016094640959527375,0.6702708622416322,0.9269583217632912,12.630823649299957,0.622130029550186,1.6816862899268141,1.1027058564877907,0.686640210537577,8,4,1,29
1.3347486306327152,0.10574867992618894,0.036946642802674026,0.745923531275741,0.9607207659154474,38.729571030255634,1.6515137523436805,1.146242689121201,1.3781058796846093,1.521471939720305,8,15,27,128
1.3530618888981105,0.1671444402642207,0.02960234427885138,0.8066500274618473,0.9298435137541465,19.383647643739167,1.349832565161505,0.6633528120432519,0.8033708807340562,0.7893984633980184,2,4,6,126
1.3431902461993503,0.10954080609623358,0.043147732736200525,0.7385904651758795,0.9031195875769245,46.087483277147655,1.940747855136379,1.6212815264881217,0.9518778325648003,0.8779173682333241,25,34,43,133
1.32626108385132,0.16182892683810446,0.022056274703232532,0.6397554163189164,0.9686310767133188,19.970065945568535,1.143565515960515,1.0618785970969775,1.9139205223556357,1.9064352159169453,4,2,1,89
1.3236629788729515,0.16496652346701784,0.028145857428127405,0.6993769158839174,0.9566222547049414,35.790267241727165,0.9329803566183795,1.6451740007117086,0.5478918529812262,1.8253193974497766,3,2,1,113
1.3345088258226605,0.2138089314761557,0.018257191472230205,0.7755863354072469,0.9285555836031142,19.697610903978937,1.4868777696762132,1.8735640736668147,1.3067735800407219,1.3402191089147764,4,2,1,93
